easting	northing	depth	day number	days from start 1995	decimal year	Mw	rupture diameter	LATITUDE	LONGITUDE
-347.80	3227.6	-1513.0	42158.38706019	7458.3870602	2015.4222	1.0626	38.782	35.269173	139.005859
730.00	1070.1	-2920.0	42158.41457176	7458.4145718	2015.4222	0.61720	23.224	35.249727	139.017708
809.00	1086.6	-2633.0	42158.44670139	7458.4467014	2015.4222	0.34996	17.073	35.249874	139.018571
-843.80	3913.9	-2082.0	42158.47549769	7458.4754977	2015.4222	0.70628	25.732	35.275358	139.000407
-2699.8	-146.70	-2355.0	42158.47781250	7458.4778125	2015.4222	0.70628	25.732	35.238757	138.980029
653.50	1136.7	-3021.0	42158.48203704	7458.4820370	2015.4222	0.52812	20.960	35.250326	139.016862
-2615.6	-49.700	-2341.0	42158.49454861	7458.4945486	2015.4222	0.61720	23.224	35.239632	138.980941
1373.6	139.80	-95.000	42158.52784722	7458.5278472	2015.4222	0.17180	13.907	35.241341	139.024772
-331.60	3222.3	-649.00	42158.57538194	7458.5753819	2015.4222	0.52812	20.960	35.269124	139.006038
1591.5	77.800	-2292.0	42158.58101852	7458.5810185	2015.4222	0.082720	12.551	35.240780	139.027165
-377.30	3257.8	-710.00	42158.61625000	7458.6162500	2015.4222	0.97352	35.002	35.269446	139.005534
-787.70	3647.3	-1481.0	42158.62370370	7458.6237037	2015.4222	0.52812	20.960	35.272953	139.001025
-692.70	3161.8	-899.00	42158.63539352	7458.6353935	2015.4222	0.79536	28.511	35.268579	139.002067
-542.50	3552.3	-2634.0	42158.64937500	7458.6493750	2015.4222	0.88444	31.590	35.272099	139.003727
-453.40	3309.9	-313.00	42158.68030093	7458.6803009	2015.4222	0.88444	31.590	35.269914	139.004704
667.90	925.90	-265.00	42158.68936343	7458.6893634	2015.4222	0.26088	15.409	35.248425	139.017025
1419.5	-997.10	-1767.0	42158.71560185	7458.7156019	2015.4222	0.34996	17.073	35.231091	139.025277
-746.90	3827.4	-2651.0	42158.72193287	7458.7219329	2015.4222	1.2408	47.611	35.274577	139.001481
-1082.0	3759.4	-1642.0	42158.73011574	7458.7301157	2015.4222	0.61720	23.224	35.273966	138.997786
567.90	3935.3	-819.00	42158.77651620	7458.7765162	2015.4222	0.43904	18.917	35.275549	139.015918
1357.9	-1001.0	-378.00	42158.80628472	7458.8062847	2015.4222	0.26088	15.409	35.231059	139.024609
1269.5	221.50	-113.00	42158.85156250	7458.8515625	2015.4222	-0.095440	10.224	35.242078	139.023633
1142.1	723.90	-2117.0	42158.95957176	7458.9595718	2015.4222	1.6862	79.508	35.246606	139.022233
-513.60	3533.8	-2703.0	42158.98534722	7458.9853472	2015.4222	0.61720	23.224	35.271932	139.004036
1306.4	-1377.1	322.00	42159.00847222	7459.0084722	2015.4250	0.17180	13.907	35.227665	139.024040
-601.40	3377.8	-295.00	42159.03273148	7459.0327315	2015.4250	0.88444	31.590	35.270524	139.003076
-872.10	3911.2	-2065.0	42159.05621528	7459.0562153	2015.4250	0.70628	25.732	35.275334	139.000098
-880.30	3901.8	-2013.0	42159.05717593	7459.0571759	2015.4250	0.34996	17.073	35.275248	139.000016
2136.2	-2499.5	-5381.0	42159.07864583	7459.0786458	2015.4250	0.79536	28.511	35.217550	139.033154
1639.1	-762.40	-2670.0	42159.08481481	7459.0848148	2015.4250	-0.0063600	11.328	35.233207	139.027686
1563.5	-682.40	-2804.0	42159.08506944	7459.0850694	2015.4250	-0.18452	9.2272	35.233927	139.026855
-841.40	3920.0	-2070.0	42159.09116898	7459.0911690	2015.4250	0.79536	28.511	35.275411	139.000439
663.90	4042.9	-1019.0	42159.09368056	7459.0936806	2015.4250	0.26088	15.409	35.276522	139.016976
603.40	835.90	-2707.0	42159.10031250	7459.1003125	2015.4250	0.17180	13.907	35.247616	139.016309
646.90	993.20	-2543.0	42159.10039352	7459.1003935	2015.4250	0.082720	12.551	35.249032	139.016797
576.70	1243.2	-2843.0	42159.10540509	7459.1054051	2015.4250	0.26088	15.409	35.251286	139.016016
1536.1	420.10	-2129.0	42159.11136574	7459.1113657	2015.4250	-0.0063600	11.328	35.243868	139.026563
-735.60	3776.1	-2678.0	42159.11706019	7459.1170602	2015.4250	-0.0063600	11.328	35.274117	139.001595
1620.7	-1835.2	-4182.0	42159.11715278	7459.1171528	2015.4250	0.34996	17.073	35.223539	139.027490
-540.40	4130.0	-3276.0	42159.15137731	7459.1513773	2015.4250	0.52812	20.960	35.277307	139.003743
616.30	1423.3	-2205.0	42159.15903935	7459.1590394	2015.4250	0.26088	15.409	35.252909	139.016455
-556.80	4097.8	-3272.0	42159.16616898	7459.1661690	2015.4250	0.97352	35.002	35.277014	139.003564
619.80	1437.3	-2192.0	42159.17453704	7459.1745370	2015.4250	0.26088	15.409	35.253035	139.016488
-516.70	3350.5	-379.00	42159.17736111	7459.1773611	2015.4250	0.26088	15.409	35.270280	139.004004
1070.6	1023.6	12.000	42159.18615741	7459.1861574	2015.4250	0.52812	20.960	35.249304	139.021452
1718.6	59.600	303.00	42159.20717593	7459.2071759	2015.4250	-0.36268	7.5161	35.240617	139.028564
1925.6	-690.90	68.000	42159.24362269	7459.2436227	2015.4250	0.97352	35.002	35.233854	139.030843
1964.3	-717.50	99.000	42159.25365741	7459.2536574	2015.4250	0.88444	31.590	35.233614	139.031266
-2449.6	-903.60	-169.00	42159.25453704	7459.2545370	2015.4250	0.34996	17.073	35.231934	138.982780
-234.70	1365.3	-3871.0	42159.25509259	7459.2550926	2015.4250	0.34996	17.073	35.252384	139.007113
-526.60	3474.4	-2690.0	42159.25648148	7459.2564815	2015.4250	0.52812	20.960	35.271395	139.003906
1232.9	-1151.7	-269.00	42159.26167824	7459.2616782	2015.4250	-0.095440	10.224	35.229700	139.023226
1583.7	-806.70	-127.00	42159.26173611	7459.2617361	2015.4250	-0.0063600	11.328	35.232808	139.027083
675.30	-1397.7	-827.00	42159.26180556	7459.2618056	2015.4250	-0.0063600	11.328	35.227482	139.017106
-694.60	3108.3	-1698.0	42159.26750000	7459.2675000	2015.4250	0.34996	17.073	35.268095	139.002051
1970.8	-722.70	152.00	42159.26987269	7459.2698727	2015.4250	1.1517	42.970	35.233565	139.031331
2053.8	-750.40	204.00	42159.27017361	7459.2701736	2015.4250	0.26088	15.409	35.233317	139.032243
1916.4	-720.50	-74.000	42159.28100694	7459.2810069	2015.4250	0.26088	15.409	35.233586	139.030745
1940.5	-693.90	70.000	42159.28184028	7459.2818403	2015.4250	0.88444	31.590	35.233826	139.031006
-133.30	1782.2	-4592.0	42159.30905093	7459.3090509	2015.4250	0.61720	23.224	35.256144	139.008219
-949.20	3323.0	-1630.0	42159.31715278	7459.3171528	2015.4250	0.43904	18.917	35.270032	138.999251
2030.0	-2216.7	-5266.0	42159.36369213	7459.3636921	2015.4250	1.2408	47.611	35.220101	139.031982
1605.2	614.00	-605.00	42159.37215278	7459.3721528	2015.4250	-0.095440	10.224	35.245614	139.027327
1613.6	-3104.3	-4947.0	42159.37674769	7459.3767477	2015.4250	0.97352	35.002	35.212097	139.027409
-546.00	3366.7	-398.00	42159.43710648	7459.4371065	2015.4250	1.0626	38.782	35.270426	139.003678
-51.100	880.40	-3222.0	42159.47244213	7459.4724421	2015.4250	0.88444	31.590	35.248014	139.009115
628.90	1213.8	-2851.0	42159.52225694	7459.5222569	2015.4250	0.43904	18.917	35.251021	139.016602
500.10	1600.8	-2307.0	42159.53776620	7459.5377662	2015.4250	0.34996	17.073	35.254508	139.015186
746.40	1265.2	-2222.0	42159.55903935	7459.5590394	2015.4250	0.34996	17.073	35.251485	139.017887
1818.5	-666.50	10.000	42159.58334491	7459.5833449	2015.4250	0.79536	28.511	35.234074	139.029655
644.60	1849.8	-522.00	42159.58576389	7459.5857639	2015.4250	0.34996	17.073	35.256750	139.016764
706.40	1253.1	-2245.0	42159.58804398	7459.5880440	2015.4250	0.43904	18.917	35.251375	139.017448
-636.00	3454.6	-192.00	42159.59592593	7459.5959259	2015.4250	0.88444	31.590	35.271220	139.002702
714.70	1282.8	-2302.0	42159.60921296	7459.6092130	2015.4250	1.2408	47.611	35.251644	139.017529
714.40	1316.4	-2304.0	42159.61074074	7459.6107407	2015.4250	0.88444	31.590	35.251945	139.017529
699.20	1288.2	-2237.0	42159.61761574	7459.6176157	2015.4250	1.4189	58.451	35.251693	139.017367
693.10	1303.3	-2269.0	42159.61945602	7459.6194560	2015.4250	1.0626	38.782	35.251827	139.017301
785.50	1192.9	-2493.0	42159.63046296	7459.6304630	2015.4250	0.97352	35.002	35.250830	139.018311
595.30	1079.0	-2905.0	42159.63335648	7459.6333565	2015.4250	0.52812	20.960	35.249805	139.016227
521.00	1568.3	-2323.0	42159.63348380	7459.6334838	2015.4250	0.70628	25.732	35.254215	139.015413
783.20	1223.6	-2236.0	42159.65140046	7459.6514005	2015.4250	0.43904	18.917	35.251107	139.018294
-870.30	3917.8	-2072.0	42159.66383102	7459.6638310	2015.4250	0.52812	20.960	35.275395	139.000114
775.90	1263.5	-2245.0	42159.66625000	7459.6662500	2015.4250	0.70628	25.732	35.251469	139.018213
1607.0	-1918.8	379.00	42159.66789352	7459.6678935	2015.4250	0.34996	17.073	35.222786	139.027344
-872.10	3922.7	-2094.0	42159.66799769	7459.6679977	2015.4250	0.79536	28.511	35.275435	139.000098
792.70	1267.7	-2283.0	42159.67199074	7459.6719907	2015.4250	0.43904	18.917	35.251506	139.018392
749.20	1249.1	-2221.0	42159.67841435	7459.6784143	2015.4250	0.43904	18.917	35.251339	139.017920
729.60	1282.5	-2213.0	42159.69826389	7459.6982639	2015.4250	0.79536	28.511	35.251640	139.017708
767.40	1297.1	-2241.0	42159.71163194	7459.7116319	2015.4250	0.17180	13.907	35.251770	139.018115
-413.50	3240.7	-1203.0	42159.71457176	7459.7145718	2015.4250	0.34996	17.073	35.269291	139.005143
1207.4	660.70	-2226.0	42159.74504630	7459.7450463	2015.4250	0.17180	13.907	35.246037	139.022949
620.80	834.60	-2673.0	42159.85565972	7459.8556597	2015.4250	0.17180	13.907	35.247603	139.016504
-650.40	3118.6	-239.00	42159.86170139	7459.8617014	2015.4250	0.34996	17.073	35.268188	139.002539
-92.200	1651.3	-4412.0	42159.87767361	7459.8776736	2015.4250	0.43904	18.917	35.254964	139.008675
1413.2	-2104.8	-1159.0	42159.89596065	7459.8959606	2015.4250	-0.095440	10.224	35.221110	139.025212
-37.600	2037.7	-4656.0	42159.90378472	7459.9037847	2015.4250	0.61720	23.224	35.258447	139.009277
556.50	-304.30	-550.00	42159.91232639	7459.9123264	2015.4250	0.082720	12.551	35.237337	139.015804
-786.80	3897.4	-2042.0	42159.91684028	7459.9168403	2015.4250	0.52812	20.960	35.275208	139.001042
1840.5	-126.40	471.00	42159.91719907	7459.9171991	2015.4250	-0.18452	9.2272	35.238940	139.029899
-14.700	3453.6	-1065.0	42159.97594907	7459.9759491	2015.4250	0.52812	20.960	35.271208	139.009521
-2779.5	-457.00	-2448.0	42159.99295139	7459.9929514	2015.4250	0.26088	15.409	35.235962	138.979150
381.20	-850.00	-1078.0	42159.99298611	7459.9929861	2015.4250	-0.0063600	11.328	35.232418	139.013867
571.90	1229.7	-2710.0	42160.05804398	7460.0580440	2015.4278	0.082720	12.551	35.251164	139.015967
584.60	1243.3	-2729.0	42160.05807870	7460.0580787	2015.4278	0.26088	15.409	35.251286	139.016113
595.40	1205.4	-2720.0	42160.05810185	7460.0581019	2015.4278	0.52812	20.960	35.250944	139.016227
601.10	1224.7	-2715.0	42160.06008102	7460.0600810	2015.4278	0.97352	35.002	35.251119	139.016292
1913.5	-797.40	85.000	42160.07298611	7460.0729861	2015.4278	0.52812	20.960	35.232894	139.030713
1529.9	398.10	-2090.0	42160.12550926	7460.1255093	2015.4278	-0.095440	10.224	35.243669	139.026497
410.80	-2062.8	-4364.0	42160.13438657	7460.1343866	2015.4278	1.4189	58.451	35.221484	139.014193
921.00	-1528.0	-4062.0	42160.13884259	7460.1388426	2015.4278	0.52812	20.960	35.226306	139.019808
923.40	-1538.1	-4068.0	42160.13912037	7460.1391204	2015.4278	0.43904	18.917	35.226217	139.019824
908.70	-1542.6	-4096.0	42160.14259259	7460.1425926	2015.4278	0.26088	15.409	35.226176	139.019661
-245.30	3299.4	-969.00	42160.14343750	7460.1434375	2015.4278	0.43904	18.917	35.269820	139.006982
1661.0	-48.100	324.00	42160.15635417	7460.1563542	2015.4278	-0.36268	7.5161	35.239644	139.027930
-907.90	-1088.5	-915.00	42160.21651620	7460.2165162	2015.4278	0.17180	13.907	35.230269	138.999707
1381.4	-354.50	-2932.0	42160.24118056	7460.2411806	2015.4278	0.082720	12.551	35.236886	139.024854
615.70	896.10	-2552.0	42160.28674769	7460.2867477	2015.4278	0.34996	17.073	35.248157	139.016455
595.10	1062.4	-3049.0	42160.29792824	7460.2979282	2015.4278	0.26088	15.409	35.249654	139.016227
1414.7	-276.60	-3183.0	42160.30042824	7460.3004282	2015.4278	0.52812	20.960	35.237585	139.025228
2115.4	-2473.1	-5386.0	42160.31758102	7460.3175810	2015.4278	0.52812	20.960	35.217790	139.032926
663.10	1091.9	-3058.0	42160.36439815	7460.3643981	2015.4278	0.34996	17.073	35.249923	139.016976
-807.50	3640.4	-1319.0	42160.36960648	7460.3696065	2015.4278	0.34996	17.073	35.272892	139.000814
626.00	988.30	-2867.0	42160.47590278	7460.4759028	2015.4278	0.61720	23.224	35.248987	139.016569
644.20	1000.1	-2855.0	42160.48363426	7460.4836343	2015.4278	0.43904	18.917	35.249093	139.016764
98.800	5835.4	-6700.0	42160.49732639	7460.4973264	2015.4278	0.70628	25.732	35.292676	139.010775
-800.60	3952.8	-2178.0	42160.53503472	7460.5350347	2015.4278	0.61720	23.224	35.275708	139.000879
-802.60	3941.1	-2176.0	42160.54539352	7460.5453935	2015.4278	1.0626	38.782	35.275602	139.000863
1533.8	-341.70	-1506.0	42160.56663194	7460.5666319	2015.4278	0.26088	15.409	35.237000	139.026530
1799.0	-358.40	-1668.0	42160.56674769	7460.5667477	2015.4278	-0.36268	7.5161	35.236849	139.029443
-444.60	3547.3	-1199.0	42160.60932870	7460.6093287	2015.4278	1.0626	38.782	35.272054	139.004801
-838.80	3669.2	-983.00	42160.62687500	7460.6268750	2015.4278	1.5080	64.763	35.273153	139.000472
-722.20	3597.7	-1017.0	42160.63381944	7460.6338194	2015.4278	0.79536	28.511	35.272506	139.001742
-851.50	3783.8	-1027.0	42160.63726852	7460.6372685	2015.4278	0.70628	25.732	35.274186	139.000326
-892.30	3783.7	-1140.0	42160.64373843	7460.6437384	2015.4278	0.70628	25.732	35.274182	138.999886
-855.30	3786.0	-1036.0	42160.65185185	7460.6518519	2015.4278	0.61720	23.224	35.274202	139.000293
1834.5	-154.40	578.00	42160.65337963	7460.6533796	2015.4278	0.52812	20.960	35.238688	139.029834
-420.50	3581.1	-1303.0	42160.66851852	7460.6685185	2015.4278	0.52812	20.960	35.272359	139.005062
-529.20	3556.3	-1321.0	42160.66865741	7460.6686574	2015.4278	0.34996	17.073	35.272135	139.003874
849.60	-2498.8	158.00	42160.72449074	7460.7244907	2015.4278	0.52812	20.960	35.217558	139.019010
-3327.4	-193.40	-1981.0	42160.82182870	7460.8218287	2015.4278	0.79536	28.511	35.238338	138.973128
-824.50	3616.7	-1049.0	42160.83418981	7460.8341898	2015.4278	1.1517	42.970	35.272681	139.000618
1957.6	-1735.4	317.00	42160.86592593	7460.8659259	2015.4278	-0.0063600	11.328	35.224438	139.031185
1756.7	-1846.5	158.00	42160.86631944	7460.8663194	2015.4278	0.26088	15.409	35.223438	139.028988
156.30	1176.2	-3945.0	42160.88100694	7460.8810069	2015.4278	0.34996	17.073	35.250680	139.011393
2060.6	-1585.5	251.00	42160.88672454	7460.8867245	2015.4278	1.5971	71.758	35.225789	139.032324
1294.4	682.60	135.00	42160.92030093	7460.9203009	2015.4278	-0.27360	8.3278	35.246232	139.023910
604.80	1586.8	-2958.0	42160.93726852	7460.9372685	2015.4278	0.61720	23.224	35.254382	139.016325
611.00	1583.1	-2945.0	42160.93771991	7460.9377199	2015.4278	0.70628	25.732	35.254350	139.016390
-2989.1	-359.00	-1128.0	42160.95048611	7460.9504861	2015.4278	0.97352	35.002	35.236845	138.976839
728.70	1523.8	-831.00	42160.95186343	7460.9518634	2015.4278	0.082720	12.551	35.253813	139.017692
1973.4	-1193.1	241.00	42160.95501157	7460.9550116	2015.4278	0.34996	17.073	35.229325	139.031364
1995.7	-1205.4	253.00	42160.95611111	7460.9561111	2015.4278	0.61720	23.224	35.229215	139.031608
1433.0	3731.5	-3361.0	42161.04334491	7461.0433449	2015.4306	1.0626	38.782	35.273714	139.025439
528.80	1211.4	-3079.0	42161.04339120	7461.0433912	2015.4306	0.61720	23.224	35.250997	139.015495
653.70	1125.1	-3183.0	42161.04358796	7461.0435880	2015.4306	1.4189	58.451	35.250220	139.016862
2077.6	-1487.5	268.00	42161.04396991	7461.0439699	2015.4306	0.88444	31.590	35.226672	139.032503
2080.9	-1486.6	275.00	42161.04495370	7461.0449537	2015.4306	0.52812	20.960	35.226681	139.032552
2935.0	-740.30	-4293.0	42161.05193287	7461.0519329	2015.4306	-0.18452	9.2272	35.233407	139.041927
2992.4	-503.00	-1661.0	42161.05197917	7461.0519792	2015.4306	-0.27360	8.3278	35.235547	139.042562
-885.10	3887.0	-1097.0	42161.08339120	7461.0833912	2015.4306	0.26088	15.409	35.275114	138.999951
-185.00	2945.1	-1191.0	42161.11539352	7461.1153935	2015.4306	0.52812	20.960	35.266626	139.007650
613.70	872.80	-2619.0	42161.15202546	7461.1520255	2015.4306	0.17180	13.907	35.247945	139.016423
532.90	3811.2	-833.00	42161.17344907	7461.1734491	2015.4306	0.082720	12.551	35.274430	139.015544
629.50	977.60	-2606.0	42161.18056713	7461.1805671	2015.4306	0.43904	18.917	35.248889	139.016602
657.70	913.00	-2699.0	42161.20775463	7461.2077546	2015.4306	0.26088	15.409	35.248307	139.016911
-142.90	1755.7	-4610.0	42161.21268519	7461.2126852	2015.4306	0.43904	18.917	35.255904	139.008122
1339.6	-329.40	-3028.0	42161.26444444	7461.2644444	2015.4306	0.70628	25.732	35.237109	139.024398
1152.0	564.90	-1982.0	42161.29307870	7461.2930787	2015.4306	0.26088	15.409	35.245170	139.022347
1916.1	-652.80	175.00	42161.35010417	7461.3501042	2015.4306	0.97352	35.002	35.234196	139.030729
1556.8	-1630.7	-30.000	42161.35531250	7461.3553125	2015.4306	0.52812	20.960	35.225382	139.026790
1954.7	-672.60	229.00	42161.39113426	7461.3911343	2015.4306	0.61720	23.224	35.234017	139.031152
1996.9	-298.50	229.00	42161.40015046	7461.4001505	2015.4306	0.61720	23.224	35.237390	139.031624
1760.5	-187.40	76.000	42161.40076389	7461.4007639	2015.4306	0.61720	23.224	35.238391	139.029020
1747.7	-175.60	-7.0000	42161.40524306	7461.4052431	2015.4306	0.61720	23.224	35.238497	139.028890
-540.20	4123.9	-3252.0	42161.41533565	7461.4153357	2015.4306	0.79536	28.511	35.277250	139.003743
-1319.3	-683.80	-994.00	42161.41935185	7461.4193519	2015.4306	0.61720	23.224	35.233915	138.995199
1736.2	-986.80	-3750.0	42161.43568287	7461.4356829	2015.4306	0.70628	25.732	35.231185	139.028760
1156.7	-653.00	-2249.0	42161.53594907	7461.5359491	2015.4306	1.5080	64.763	35.234196	139.022396
2078.2	-326.10	229.00	42161.54245370	7461.5424537	2015.4306	0.26088	15.409	35.237142	139.032520
1375.5	-1346.2	-2212.0	42161.64167824	7461.6416782	2015.4306	0.34996	17.073	35.227946	139.024788
1446.7	-1348.4	-1888.0	42161.64180556	7461.6418056	2015.4306	0.34996	17.073	35.227926	139.025570
-400.50	3222.5	-801.00	42161.64916667	7461.6491667	2015.4306	0.26088	15.409	35.269124	139.005290
1412.0	-1364.1	-1998.0	42161.64964120	7461.6496412	2015.4306	0.52812	20.960	35.227783	139.025195
1289.6	-1379.5	-2445.0	42161.64979167	7461.6497917	2015.4306	0.34996	17.073	35.227645	139.023844
1296.0	-1385.8	-2439.0	42161.64979167	7461.6497917	2015.4306	0.43904	18.917	35.227588	139.023926
984.90	-1060.8	-2272.0	42161.67309028	7461.6730903	2015.4306	0.43904	18.917	35.230518	139.020508
-3417.7	-75.400	-1616.0	42161.70811343	7461.7081134	2015.4306	0.61720	23.224	35.239400	138.972135
-546.40	3793.1	-1899.0	42161.72531250	7461.7253125	2015.4306	0.34996	17.073	35.274268	139.003678
1432.4	-1264.5	-2044.0	42161.75725694	7461.7572569	2015.4306	0.34996	17.073	35.228682	139.025423
830.70	4798.8	-6587.0	42161.78725694	7461.7872569	2015.4306	1.1517	42.970	35.283333	139.018815
662.80	2206.5	-864.00	42161.85928241	7461.8592824	2015.4306	0.88444	31.590	35.259969	139.016960
-633.80	-2975.0	-2174.0	42161.88074074	7461.8807407	2015.4306	0.34996	17.073	35.213265	139.002718
-629.70	-2956.2	-2152.0	42161.88074074	7461.8807407	2015.4306	0.082720	12.551	35.213436	139.002767
-932.90	-1092.5	-977.00	42161.91167824	7461.9116782	2015.4306	0.26088	15.409	35.230233	138.999430
981.30	315.40	-350.00	42161.96351852	7461.9635185	2015.4306	-0.18452	9.2272	35.242924	139.020459
1580.6	352.30	-2160.0	42161.99152778	7461.9915278	2015.4306	0.26088	15.409	35.243254	139.027051
366.50	1607.4	-2805.0	42162.01787037	7462.0178704	2015.4333	0.79536	28.511	35.254569	139.013704
376.30	1613.9	-2853.0	42162.01797454	7462.0179745	2015.4333	1.1517	42.970	35.254626	139.013818
409.80	1601.3	-2809.0	42162.01834491	7462.0183449	2015.4333	1.1517	42.970	35.254513	139.014193
421.80	1594.6	-2811.0	42162.01928241	7462.0192824	2015.4333	0.34996	17.073	35.254451	139.014323
1398.6	-3633.8	-5023.0	42162.02008102	7462.0200810	2015.4333	0.97352	35.002	35.207328	139.025049
1582.2	-2701.1	-5343.0	42162.02969907	7462.0296991	2015.4333	0.43904	18.917	35.215735	139.027067
-773.30	3245.3	-529.00	42162.06320602	7462.0632060	2015.4333	2.1316	132.77	35.269332	139.001188
-780.80	3202.3	-428.00	42162.07381944	7462.0738194	2015.4333	0.70628	25.732	35.268945	139.001107
-748.70	3226.4	-463.00	42162.07894676	7462.0789468	2015.4333	0.52812	20.960	35.269161	139.001465
-808.70	3257.5	-488.00	42162.08292824	7462.0829282	2015.4333	1.2408	47.611	35.269442	139.000798
916.60	-1756.5	-4576.0	42162.09431713	7462.0943171	2015.4333	0.26088	15.409	35.224247	139.019759
1904.0	-2850.3	-5188.0	42162.10318287	7462.1031829	2015.4333	0.79536	28.511	35.214388	139.030599
-660.20	3263.5	-715.00	42162.10357639	7462.1035764	2015.4333	0.61720	23.224	35.269495	139.002425
-563.50	3250.1	-794.00	42162.12641204	7462.1264120	2015.4333	-0.18452	9.2272	35.269373	139.003499
